"","CountryName","CountryCode","IndicatorCode","Year","Value"
"17820","Republic of Congo","COG","NY.GDP.MKTP.PP.CD",2014,28276523016
"17821","Republic of Congo","COG","FP.CPI.TOTL.ZG",2014,0.07716049
"17822","Republic of Congo","COG","IT.NET.USER.P2",2014,7.11
"17823","Republic of Congo","COG","MS.MIL.XPND.GD.ZS",2014,4.97194
"17824","Republic of Congo","COG","IT.CEL.SETS.P2",2014,108.1496
"17825","Republic of Congo","COG","SP.DYN.IMRT.IN",2014,34.4
"17826","Republic of Congo","COG","SH.DTH.MORT",2014,7502
"17827","Republic of Congo","COG","EN.POP.DNST",2014,13.19169
"17828","Republic of Congo","COG","SP.POP.TOTL",2014,4504962
"17829","Republic of Congo","COG","SG.GEN.PARL.ZS",2014,7.4
"17830","Republic of Congo","COG","IC.LGL.CRED.XQ",2014,6
"17831","Costa Rica","CRI","SN.ITK.DFCT",2014,41
"17832","Costa Rica","CRI","NY.GDP.PCAP.CD",2014,10415.44
"17833","Costa Rica","CRI","NY.GDP.PCAP.KD.ZG",2014,2.389077
"17834","Costa Rica","CRI","NY.GDP.MKTP.PP.CD",2014,70974333847
"17835","Costa Rica","CRI","FP.CPI.TOTL.ZG",2014,4.515313
"17836","Costa Rica","CRI","IT.NET.USER.P2",2014,49.41
"17837","Costa Rica","CRI","IT.CEL.SETS.P2",2014,143.8284
"17838","Costa Rica","CRI","SP.DYN.IMRT.IN",2014,8.6
"17839","Costa Rica","CRI","SH.DTH.MORT",2014,690
"17840","Costa Rica","CRI","EN.POP.DNST",2014,93.17677
"17841","Costa Rica","CRI","SP.POP.TOTL",2014,4757606
"17842","Costa Rica","CRI","SG.GEN.PARL.ZS",2014,33.3
"17843","Costa Rica","CRI","IC.LGL.CRED.XQ",2014,2
"17844","Cote d'Ivoire","CIV","SN.ITK.DFCT",2014,103
"17845","Cote d'Ivoire","CIV","NY.GDP.PCAP.CD",2014,1545.942
"17846","Cote d'Ivoire","CIV","NY.GDP.PCAP.KD.ZG",2014,5.927408
"17847","Cote d'Ivoire","CIV","NY.GDP.MKTP.PP.CD",2014,72193008164
"17848","Cote d'Ivoire","CIV","FP.CPI.TOTL.ZG",2014,0.4619456
"17849","Cote d'Ivoire","CIV","IT.NET.USER.P2",2014,14.6
"17850","Cote d'Ivoire","CIV","IT.CEL.SETS.P2",2014,106.2476
"17851","Cote d'Ivoire","CIV","SP.DYN.IMRT.IN",2014,68.5
"17852","Cote d'Ivoire","CIV","SH.DTH.MORT",2014,76127
"17853","Cote d'Ivoire","CIV","EN.POP.DNST",2014,69.67644
"17854","Cote d'Ivoire","CIV","SP.POP.TOTL",2014,22157107
"17855","Cote d'Ivoire","CIV","SG.GEN.PARL.ZS",2014,9.4
"17856","Cote d'Ivoire","CIV","IC.LGL.CRED.XQ",2014,6
"17857","Croatia","HRV","NY.GDP.PCAP.CD",2014,13475.26
"17858","Croatia","HRV","NY.GDP.PCAP.KD.ZG",2014,0.04626849
"17859","Croatia","HRV","NY.GDP.MKTP.PP.CD",2014,89897409771
"17860","Croatia","HRV","FP.CPI.TOTL.ZG",2014,-0.2081727
"17861","Croatia","HRV","IT.NET.USER.P2",2014,68.57
"17862","Croatia","HRV","MS.MIL.XPND.GD.ZS",2014,1.531831
"17863","Croatia","HRV","IT.CEL.SETS.P2",2014,104.4313
"17864","Croatia","HRV","SP.DYN.IMRT.IN",2014,3.8
"17865","Croatia","HRV","SH.DTH.MORT",2014,182
"17866","Croatia","HRV","EN.POP.DNST",2014,75.73962
"17867","Croatia","HRV","SP.POP.TOTL",2014,4238389
"17868","Croatia","HRV","SG.GEN.PARL.ZS",2014,23.8
"17869","Croatia","HRV","SL.UEM.NEET.ZS",2014,19.33
"17870","Croatia","HRV","IC.LGL.CRED.XQ",2014,5
"17871","Croatia","HRV","SL.EMP.WORK.ZS",2014,84.4
"17872","Cuba","CUB","SN.ITK.DFCT",2014,9
"17873","Cuba","CUB","IT.NET.USER.P2",2014,30
"17874","Cuba","CUB","IT.CEL.SETS.P2",2014,22.4784
"17875","Cuba","CUB","SP.DYN.IMRT.IN",2014,4.1
"17876","Cuba","CUB","SH.DTH.MORT",2014,665
"17877","Cuba","CUB","EN.POP.DNST",2014,106.8973
"17878","Cuba","CUB","SP.POP.TOTL",2014,11379111
"17879","Cuba","CUB","SG.GEN.PARL.ZS",2014,48.9
"17880","Curacao","CUW","IT.CEL.SETS.P2",2014,121.5966
"17881","Curacao","CUW","EN.POP.DNST",2014,351.0631
"17882","Curacao","CUW","SP.POP.TOTL",2014,155872
"17883","Cyprus","CYP","NY.GDP.PCAP.CD",2014,27194.39
"17884","Cyprus","CYP","NY.GDP.PCAP.KD.ZG",2014,-1.355724
"17885","Cyprus","CYP","NY.GDP.MKTP.PP.CD",2014,26368138357
"17886","Cyprus","CYP","FP.CPI.TOTL.ZG",2014,-1.354989
"17887","Cyprus","CYP","IT.NET.USER.P2",2014,69.33
"17888","Cyprus","CYP","MS.MIL.XPND.GD.ZS",2014,1.822204
"17889","Cyprus","CYP","IT.CEL.SETS.P2",2014,96.33531
"17890","Cyprus","CYP","SP.DYN.IMRT.IN",2014,2.6
"17891","Cyprus","CYP","SH.DTH.MORT",2014,38
"17892","Cyprus","CYP","EN.POP.DNST",2014,124.8548
"17893","Cyprus","CYP","SP.POP.TOTL",2014,1153658
"17894","Cyprus","CYP","SG.GEN.PARL.ZS",2014,12.5
"17895","Cyprus","CYP","SL.UEM.NEET.ZS",2014,17.01
"17896","Cyprus","CYP","IC.LGL.CRED.XQ",2014,7
"17897","Cyprus","CYP","SL.EMP.WORK.ZS",2014,82.1
"17898","Czech Republic","CZE","NY.GDP.PCAP.CD",2014,19529.84
"17899","Czech Republic","CZE","NY.GDP.PCAP.KD.ZG",2014,2.014111
"17900","Czech Republic","CZE","NY.GDP.MKTP.PP.CD",2014,319599488597
"17901","Czech Republic","CZE","FP.CPI.TOTL.ZG",2014,0.3371869
"17902","Czech Republic","CZE","IT.NET.USER.P2",2014,79.71
"17903","Czech Republic","CZE","MS.MIL.XPND.GD.ZS",2014,0.9854875
"17904","Czech Republic","CZE","IT.CEL.SETS.P2",2014,130.0334
"17905","Czech Republic","CZE","SP.DYN.IMRT.IN",2014,2.9
"17906","Czech Republic","CZE","SH.DTH.MORT",2014,347
"17907","Czech Republic","CZE","EN.POP.DNST",2014,136.0943
"17908","Czech Republic","CZE","SP.POP.TOTL",2014,10510566
"17909","Czech Republic","CZE","SG.GEN.PARL.ZS",2014,19.5
"17910","Czech Republic","CZE","SL.UEM.NEET.ZS",2014,8.11
"17911","Czech Republic","CZE","IC.LGL.CRED.XQ",2014,7
"17912","Czech Republic","CZE","SL.EMP.WORK.ZS",2014,82
"17913","Denmark","DNK","NY.GDP.PCAP.CD",2014,60707.25
"17914","Denmark","DNK","NY.GDP.PCAP.KD.ZG",2014,0.6468765
"17915","Denmark","DNK","NY.GDP.MKTP.PP.CD",2014,2.53309e+11
"17916","Denmark","DNK","FP.CPI.TOTL.ZG",2014,0.5647542
"17917","Denmark","DNK","IT.NET.USER.P2",2014,95.99
"17918","Denmark","DNK","MS.MIL.XPND.GD.ZS",2014,1.302213
"17919","Denmark","DNK","IT.CEL.SETS.P2",2014,125.9578
"17920","Denmark","DNK","SP.DYN.IMRT.IN",2014,3
"17921","Denmark","DNK","SH.DTH.MORT",2014,196
"17922","Denmark","DNK","EN.POP.DNST",2014,132.9146
"17923","Denmark","DNK","SP.POP.TOTL",2014,5639565
"17924","Denmark","DNK","SG.GEN.PARL.ZS",2014,39.1
"17925","Denmark","DNK","SL.UEM.NEET.ZS",2014,5.78
"17926","Denmark","DNK","IC.LGL.CRED.XQ",2014,8
"17927","Denmark","DNK","SL.EMP.WORK.ZS",2014,91.1
"17928","Djibouti","DJI","SN.ITK.DFCT",2014,143
"17929","Djibouti","DJI","NY.GDP.PCAP.CD",2014,1813.597
"17930","Djibouti","DJI","NY.GDP.PCAP.KD.ZG",2014,4.594398
"17931","Djibouti","DJI","NY.GDP.MKTP.PP.CD",2014,2865449041
"17932","Djibouti","DJI","FP.CPI.TOTL.ZG",2014,2.887276
"17933","Djibouti","DJI","IT.NET.USER.P2",2014,10.71
"17934","Djibouti","DJI","IT.CEL.SETS.P2",2014,32.38687
"17935","Djibouti","DJI","SP.DYN.IMRT.IN",2014,55.8
"17936","Djibouti","DJI","SH.DTH.MORT",2014,1469
"17937","Djibouti","DJI","EN.POP.DNST",2014,37.79871
"17938","Djibouti","DJI","SP.POP.TOTL",2014,876174
"17939","Djibouti","DJI","SG.GEN.PARL.ZS",2014,12.7
"17940","Djibouti","DJI","IC.LGL.CRED.XQ",2014,1
"17941","Dominica","DMA","NY.GDP.PCAP.CD",2014,7244.496
"17942","Dominica","DMA","NY.GDP.PCAP.KD.ZG",2014,3.396102
"17943","Dominica","DMA","NY.GDP.MKTP.PP.CD",2014,786877009
"17944","Dominica","DMA","FP.CPI.TOTL.ZG",2014,0.7991398
"17945","Dominica","DMA","IT.NET.USER.P2",2014,62.86
"17946","Dominica","DMA","IT.CEL.SETS.P2",2014,127.4519
"17947","Dominica","DMA","SP.DYN.IMRT.IN",2014,19.5
"17948","Dominica","DMA","SH.DTH.MORT",2014,23
"17949","Dominica","DMA","EN.POP.DNST",2014,96.45467
"17950","Dominica","DMA","SP.POP.TOTL",2014,72341
"17951","Dominica","DMA","SG.GEN.PARL.ZS",2014,12.9
"17952","Dominica","DMA","IC.LGL.CRED.XQ",2014,6
"17953","Dominican Republic","DOM","SN.ITK.DFCT",2014,104
"17954","Dominican Republic","DOM","NY.GDP.PCAP.CD",2014,6163.576
"17955","Dominican Republic","DOM","NY.GDP.PCAP.KD.ZG",2014,6.056257
"17956","Dominican Republic","DOM","NY.GDP.MKTP.PP.CD",2014,138006693873
"17957","Dominican Republic","DOM","FP.CPI.TOTL.ZG",2014,2.998642
"17958","Dominican Republic","DOM","IT.NET.USER.P2",2014,49.58
"17959","Dominican Republic","DOM","MS.MIL.XPND.GD.ZS",2014,0.6227412
"17960","Dominican Republic","DOM","IT.CEL.SETS.P2",2014,78.86383
"17961","Dominican Republic","DOM","SP.DYN.IMRT.IN",2014,26.2
"17962","Dominican Republic","DOM","SH.DTH.MORT",2014,6854
"17963","Dominican Republic","DOM","EN.POP.DNST",2014,215.3548
"17964","Dominican Republic","DOM","SP.POP.TOTL",2014,10405943
"17965","Dominican Republic","DOM","SG.GEN.PARL.ZS",2014,20.8
"17966","Dominican Republic","DOM","IC.LGL.CRED.XQ",2014,1
"17967","Ecuador","ECU","SN.ITK.DFCT",2014,72
"17968","Ecuador","ECU","NY.GDP.PCAP.CD",2014,6345.841
"17969","Ecuador","ECU","NY.GDP.PCAP.KD.ZG",2014,2.099907
"17970","Ecuador","ECU","NY.GDP.MKTP.PP.CD",2014,180842611839
"17971","Ecuador","ECU","FP.CPI.TOTL.ZG",2014,3.573128
"17972","Ecuador","ECU","IT.NET.USER.P2",2014,43
"17973","Ecuador","ECU","MS.MIL.XPND.GD.ZS",2014,2.724506
"17974","Ecuador","ECU","IT.CEL.SETS.P2",2014,103.8992
"17975","Ecuador","ECU","SP.DYN.IMRT.IN",2014,19
"17976","Ecuador","ECU","SH.DTH.MORT",2014,7333
"17977","Ecuador","ECU","EN.POP.DNST",2014,64.03171
"17978","Ecuador","ECU","SP.POP.TOTL",2014,15902916
"17979","Ecuador","ECU","SG.GEN.PARL.ZS",2014,41.6
"17980","Ecuador","ECU","IC.LGL.CRED.XQ",2014,1
"17981","Egypt, Arab Rep.","EGY","SN.ITK.DFCT",2014,14
"17982","Egypt, Arab Rep.","EGY","NY.GDP.PCAP.CD",2014,3198.695
"17983","Egypt, Arab Rep.","EGY","NY.GDP.PCAP.KD.ZG",2014,-0.042705
"17984","Egypt, Arab Rep.","EGY","NY.GDP.MKTP.PP.CD",2014,943267089823
"17985","Egypt, Arab Rep.","EGY","FP.CPI.TOTL.ZG",2014,10.1458
"17986","Egypt, Arab Rep.","EGY","IT.NET.USER.P2",2014,31.7
"17987","Egypt, Arab Rep.","EGY","MS.MIL.XPND.GD.ZS",2014,1.757684
"17988","Egypt, Arab Rep.","EGY","IT.CEL.SETS.P2",2014,114.306
"17989","Egypt, Arab Rep.","EGY","SP.DYN.IMRT.IN",2014,21
"17990","Egypt, Arab Rep.","EGY","SH.DTH.MORT",2014,66378
"17991","Egypt, Arab Rep.","EGY","EN.POP.DNST",2014,89.98912
"17992","Egypt, Arab Rep.","EGY","SP.POP.TOTL",2014,89579670
"17993","Egypt, Arab Rep.","EGY","IC.LGL.CRED.XQ",2014,2
"17994","Egypt, Arab Rep.","EGY","SG.VAW.REAS.ZS",2014,35.7
"17995","El Salvador","SLV","SN.ITK.DFCT",2014,93
"17996","El Salvador","SLV","NY.GDP.PCAP.CD",2014,4119.992
"17997","El Salvador","SLV","NY.GDP.PCAP.KD.ZG",2014,1.650447
"17998","El Salvador","SLV","NY.GDP.MKTP.PP.CD",2014,51006165816
"17999","El Salvador","SLV","FP.CPI.TOTL.ZG",2014,1.14058
"18000","El Salvador","SLV","IT.NET.USER.P2",2014,29.7
"18001","El Salvador","SLV","MS.MIL.XPND.GD.ZS",2014,1.043169
"18002","El Salvador","SLV","IT.CEL.SETS.P2",2014,144.0257
"18003","El Salvador","SLV","SP.DYN.IMRT.IN",2014,14.9
"18004","El Salvador","SLV","SH.DTH.MORT",2014,1848
"18005","El Salvador","SLV","EN.POP.DNST",2014,294.7735
"18006","El Salvador","SLV","SP.POP.TOTL",2014,6107706
"18007","El Salvador","SLV","SG.GEN.PARL.ZS",2014,27.4
"18008","El Salvador","SLV","IC.LGL.CRED.XQ",2014,3
"18009","Equatorial Guinea","GNQ","NY.GDP.PCAP.CD",2014,18918.28
"18010","Equatorial Guinea","GNQ","NY.GDP.PCAP.KD.ZG",2014,-3.194952
"18011","Equatorial Guinea","GNQ","NY.GDP.MKTP.PP.CD",2014,28516791412
"18012","Equatorial Guinea","GNQ","IT.NET.USER.P2",2014,18.86
"18013","Equatorial Guinea","GNQ","MS.MIL.XPND.GD.ZS",2014,1.072396
"18014","Equatorial Guinea","GNQ","IT.CEL.SETS.P2",2014,66.38811
"18015","Equatorial Guinea","GNQ","SP.DYN.IMRT.IN",2014,70.3
"18016","Equatorial Guinea","GNQ","SH.DTH.MORT",2014,2701
"18017","Equatorial Guinea","GNQ","EN.POP.DNST",2014,29.26506
"18018","Equatorial Guinea","GNQ","SP.POP.TOTL",2014,820885
"18019","Equatorial Guinea","GNQ","SG.GEN.PARL.ZS",2014,24
"18020","Equatorial Guinea","GNQ","IC.LGL.CRED.XQ",2014,6
"18021","Eritrea","ERI","IT.NET.USER.P2",2014,0.99
"18022","Eritrea","ERI","IT.CEL.SETS.P2",2014,6.385997
"18023","Eritrea","ERI","SP.DYN.IMRT.IN",2014,35
"18024","Eritrea","ERI","SH.DTH.MORT",2014,7998
"18025","Eritrea","ERI","EN.POP.DNST",2014,50.59846
"18026","Eritrea","ERI","SP.POP.TOTL",2014,5110444
"18027","Eritrea","ERI","SG.GEN.PARL.ZS",2014,22
"18028","Eritrea","ERI","IC.LGL.CRED.XQ",2014,0
"18029","Estonia","EST","NY.GDP.PCAP.CD",2014,20161.58
"18030","Estonia","EST","NY.GDP.PCAP.KD.ZG",2014,3.247458
"18031","Estonia","EST","NY.GDP.MKTP.PP.CD",2014,35397144848
"18032","Estonia","EST","FP.CPI.TOTL.ZG",2014,-0.1448155
"18033","Estonia","EST","IT.NET.USER.P2",2014,84.24
"18034","Estonia","EST","MS.MIL.XPND.GD.ZS",2014,1.923589
"18035","Estonia","EST","IT.CEL.SETS.P2",2014,160.6878
"18036","Estonia","EST","SP.DYN.IMRT.IN",2014,2.5
"18037","Estonia","EST","SH.DTH.MORT",2014,42
"18038","Estonia","EST","EN.POP.DNST",2014,30.9895
"18039","Estonia","EST","SP.POP.TOTL",2014,1313645
"18040","Estonia","EST","SG.GEN.PARL.ZS",2014,19
"18041","Estonia","EST","SL.UEM.NEET.ZS",2014,11.66
"18042","Estonia","EST","IC.LGL.CRED.XQ",2014,7
"18043","Estonia","EST","SL.EMP.WORK.ZS",2014,90.9
"18044","Ethiopia","ETH","SN.ITK.DFCT",2014,261
"18045","Ethiopia","ETH","NY.GDP.PCAP.CD",2014,573.566
"18046","Ethiopia","ETH","NY.GDP.PCAP.KD.ZG",2014,7.549061
"18047","Ethiopia","ETH","NY.GDP.MKTP.PP.CD",2014,145414752149
"18048","Ethiopia","ETH","FP.CPI.TOTL.ZG",2014,7.391814
"18049","Ethiopia","ETH","IT.NET.USER.P2",2014,2.9
"18050","Ethiopia","ETH","MS.MIL.XPND.GD.ZS",2014,0.7305708
"18051","Ethiopia","ETH","IT.CEL.SETS.P2",2014,31.59388
"18052","Ethiopia","ETH","SP.DYN.IMRT.IN",2014,42.9
"18053","Ethiopia","ETH","SH.DTH.MORT",2014,190132
"18054","Ethiopia","ETH","EN.POP.DNST",2014,96.95873
"18055","Ethiopia","ETH","SP.POP.TOTL",2014,96958732
"18056","Ethiopia","ETH","SG.GEN.PARL.ZS",2014,27.8
"18057","Ethiopia","ETH","IC.LGL.CRED.XQ",2014,3
"18058","Faeroe Islands","FRO","IT.NET.USER.P2",2014,94.66
"18059","Faeroe Islands","FRO","IT.CEL.SETS.P2",2014,124.1165
"18060","Faeroe Islands","FRO","EN.POP.DNST",2014,34.54226
"18061","Faeroe Islands","FRO","SP.POP.TOTL",2014,48221
"18062","Fiji","FJI","SN.ITK.DFCT",2014,30
"18063","Fiji","FJI","NY.GDP.PCAP.CD",2014,5112.322
"18064","Fiji","FJI","NY.GDP.PCAP.KD.ZG",2014,6.225178
"18065","Fiji","FJI","NY.GDP.MKTP.PP.CD",2014,7794005747
"18066","Fiji","FJI","FP.CPI.TOTL.ZG",2014,0.5403289
"18067","Fiji","FJI","IT.NET.USER.P2",2014,41.8
"18068","Fiji","FJI","MS.MIL.XPND.GD.ZS",2014,1.097873
"18069","Fiji","FJI","IT.CEL.SETS.P2",2014,98.7767
"18070","Fiji","FJI","SP.DYN.IMRT.IN",2014,19.4
"18071","Fiji","FJI","SH.DTH.MORT",2014,404
"18072","Fiji","FJI","EN.POP.DNST",2014,48.51943
"18073","Fiji","FJI","SP.POP.TOTL",2014,886450
"18074","Fiji","FJI","SG.GEN.PARL.ZS",2014,14
"18075","Fiji","FJI","IC.LGL.CRED.XQ",2014,5
"18076","Finland","FIN","NY.GDP.PCAP.CD",2014,49823.7
"18077","Finland","FIN","NY.GDP.PCAP.KD.ZG",2014,-0.8535685
"18078","Finland","FIN","NY.GDP.MKTP.PP.CD",2014,218440622388
"18079","Finland","FIN","FP.CPI.TOTL.ZG",2014,1.043541
"18080","Finland","FIN","IT.NET.USER.P2",2014,92.38
"18081","Finland","FIN","MS.MIL.XPND.GD.ZS",2014,1.3403
"18082","Finland","FIN","IT.CEL.SETS.P2",2014,139.6639
"18083","Finland","FIN","SP.DYN.IMRT.IN",2014,2
"18084","Finland","FIN","SH.DTH.MORT",2014,142
"18085","Finland","FIN","EN.POP.DNST",2014,17.97886
"18086","Finland","FIN","SP.POP.TOTL",2014,5463596
"18087","Finland","FIN","SG.GEN.PARL.ZS",2014,42.5
"18088","Finland","FIN","SL.UEM.NEET.ZS",2014,10.17
"18089","Finland","FIN","IC.LGL.CRED.XQ",2014,7
"18090","Finland","FIN","SL.EMP.WORK.ZS",2014,86
"18091","France","FRA","NY.GDP.PCAP.CD",2014,42732.57
"18092","France","FRA","NY.GDP.PCAP.KD.ZG",2014,-0.2462763
"18093","France","FRA","NY.GDP.MKTP.PP.CD",2014,2.57197e+12
"18094","France","FRA","FP.CPI.TOTL.ZG",2014,0.5077007
"18095","France","FRA","IT.NET.USER.P2",2014,83.75
"18096","France","FRA","MS.MIL.XPND.GD.ZS",2014,2.201553
"18097","France","FRA","IT.CEL.SETS.P2",2014,100.3616
"18098","France","FRA","SP.DYN.IMRT.IN",2014,3.6
"18099","France","FRA","SH.DTH.MORT",2014,3462
"18100","France","FRA","EN.POP.DNST",2014,120.9133
"18101","France","FRA","SP.POP.TOTL",2014,66206930
"18102","France","FRA","SG.GEN.PARL.ZS",2014,26.2
"18103","France","FRA","SL.UEM.NEET.ZS",2014,10.66
"18104","France","FRA","IC.LGL.CRED.XQ",2014,4
"18105","France","FRA","SL.EMP.WORK.ZS",2014,88.5
"18106","French Polynesia","PYF","IT.NET.USER.P2",2014,60.68
"18107","French Polynesia","PYF","IT.CEL.SETS.P2",2014,85.65762
"18108","French Polynesia","PYF","EN.POP.DNST",2014,76.4429
"18109","French Polynesia","PYF","SP.POP.TOTL",2014,279781
"18110","Gabon","GAB","SN.ITK.DFCT",2014,22
"18111","Gabon","GAB","NY.GDP.PCAP.CD",2014,10772.06
"18112","Gabon","GAB","NY.GDP.PCAP.KD.ZG",2014,2.008009
"18113","Gabon","GAB","NY.GDP.MKTP.PP.CD",2014,32791696746
"18114","Gabon","GAB","FP.CPI.TOTL.ZG",2014,4.655608
"18115","Gabon","GAB","IT.NET.USER.P2",2014,9.81
"18116","Gabon","GAB","IT.CEL.SETS.P2",2014,210.3671
"18117","Gabon","GAB","SP.DYN.IMRT.IN",2014,37
"18118","Gabon","GAB","SH.DTH.MORT",2014,2630
"18119","Gabon","GAB","EN.POP.DNST",2014,6.549746
"18120","Gabon","GAB","SP.POP.TOTL",2014,1687673
"18121","Gabon","GAB","SG.GEN.PARL.ZS",2014,15
"18122","Gabon","GAB","IC.LGL.CRED.XQ",2014,6
"18123","Gambia","GMB","SN.ITK.DFCT",2014,37
"18124","Gambia","GMB","FP.CPI.TOTL.ZG",2014,5.947375
"18125","Gambia","GMB","IT.NET.USER.P2",2014,15.56
"18126","Gambia","GMB","IT.CEL.SETS.P2",2014,119.6305
"18127","Gambia","GMB","SP.DYN.IMRT.IN",2014,48.6
"18128","Gambia","GMB","SH.DTH.MORT",2014,5573
"18129","Gambia","GMB","EN.POP.DNST",2014,190.5337
"18130","Gambia","GMB","SP.POP.TOTL",2014,1928201
"18131","Gambia","GMB","SG.GEN.PARL.ZS",2014,9.4
"18132","Gambia","GMB","IC.LGL.CRED.XQ",2014,4
"18133","Georgia","GEO","SN.ITK.DFCT",2014,74
"18134","Georgia","GEO","NY.GDP.PCAP.CD",2014,3669.981
"18135","Georgia","GEO","NY.GDP.PCAP.KD.ZG",2014,4.373344
"18136","Georgia","GEO","NY.GDP.MKTP.PP.CD",2014,3.415e+10
"18137","Georgia","GEO","FP.CPI.TOTL.ZG",2014,3.068871
"18138","Georgia","GEO","IT.NET.USER.P2",2014,48.9
"18139","Georgia","GEO","MS.MIL.XPND.GD.ZS",2014,2.346939
"18140","Georgia","GEO","IT.CEL.SETS.P2",2014,124.9355
"18141","Georgia","GEO","SP.DYN.IMRT.IN",2014,11.3
"18142","Georgia","GEO","SH.DTH.MORT",2014,734
"18143","Georgia","GEO","EN.POP.DNST",2014,78.80087
"18144","Georgia","GEO","SP.POP.TOTL",2014,4504100
"18145","Georgia","GEO","SG.GEN.PARL.ZS",2014,12
"18146","Georgia","GEO","IC.LGL.CRED.XQ",2014,9
"18147","Germany","DEU","NY.GDP.PCAP.CD",2014,47821.92
"18148","Germany","DEU","NY.GDP.PCAP.KD.ZG",2014,1.293424
"18149","Germany","DEU","NY.GDP.MKTP.PP.CD",2014,3.704911e+12
"18150","Germany","DEU","FP.CPI.TOTL.ZG",2014,0.906797
"18151","Germany","DEU","IT.NET.USER.P2",2014,86.19
"18152","Germany","DEU","MS.MIL.XPND.GD.ZS",2014,1.200864
"18153","Germany","DEU","IT.CEL.SETS.P2",2014,120.419
"18154","Germany","DEU","SP.DYN.IMRT.IN",2014,3.2
"18155","Germany","DEU","SH.DTH.MORT",2014,2594
"18156","Germany","DEU","EN.POP.DNST",2014,232.081
"18157","Germany","DEU","SP.POP.TOTL",2014,80889505
"18158","Germany","DEU","SG.GEN.PARL.ZS",2014,36.5
"18159","Germany","DEU","SL.UEM.NEET.ZS",2014,6.36
"18160","Germany","DEU","IC.LGL.CRED.XQ",2014,6
"18161","Germany","DEU","SL.EMP.WORK.ZS",2014,89
"18162","Ghana","GHA","SN.ITK.DFCT",2014,24
"18163","Ghana","GHA","NY.GDP.PCAP.CD",2014,1441.636
"18164","Ghana","GHA","NY.GDP.PCAP.KD.ZG",2014,1.57061
"18165","Ghana","GHA","NY.GDP.MKTP.PP.CD",2014,109334081602
"18166","Ghana","GHA","FP.CPI.TOTL.ZG",2014,15.49317
"18167","Ghana","GHA","IT.NET.USER.P2",2014,18.9
"18168","Ghana","GHA","MS.MIL.XPND.GD.ZS",2014,0.4790425
"18169","Ghana","GHA","IT.CEL.SETS.P2",2014,114.8195
"18170","Ghana","GHA","SP.DYN.IMRT.IN",2014,44.2
"18171","Ghana","GHA","SH.DTH.MORT",2014,55364
"18172","Ghana","GHA","EN.POP.DNST",2014,117.7226
"18173","Ghana","GHA","SP.POP.TOTL",2014,26786598
"18174","Ghana","GHA","SG.GEN.PARL.ZS",2014,10.9
"18175","Ghana","GHA","IC.LGL.CRED.XQ",2014,7
"18176","Greece","GRC","NY.GDP.PCAP.CD",2014,21498.42
"18177","Greece","GRC","NY.GDP.PCAP.KD.ZG",2014,1.295224
"18178","Greece","GRC","NY.GDP.MKTP.PP.CD",2014,283554731863
"18179","Greece","GRC","FP.CPI.TOTL.ZG",2014,-1.312242
"18180","Greece","GRC","IT.NET.USER.P2",2014,63.21
"18181","Greece","GRC","MS.MIL.XPND.GD.ZS",2014,2.257273
"18182","Greece","GRC","IT.CEL.SETS.P2",2014,114.9619
"18183","Greece","GRC","SP.DYN.IMRT.IN",2014,3.7
"18184","Greece","GRC","SH.DTH.MORT",2014,507
"18185","Greece","GRC","EN.POP.DNST",2014,85.00962
"18186","Greece","GRC","SP.POP.TOTL",2014,10957740
"18187","Greece","GRC","SG.GEN.PARL.ZS",2014,21
"18188","Greece","GRC","SL.UEM.NEET.ZS",2014,19.15
"18189","Greece","GRC","IC.LGL.CRED.XQ",2014,3
"18190","Greece","GRC","SL.EMP.WORK.ZS",2014,64
"18191","Greenland","GRL","IT.NET.USER.P2",2014,66.7
"18192","Greenland","GRL","IT.CEL.SETS.P2",2014,106.3606
"18193","Greenland","GRL","EN.POP.DNST",2014,0.1371543
"18194","Greenland","GRL","SP.POP.TOTL",2014,56295
"18195","Grenada","GRD","NY.GDP.PCAP.CD",2014,8573.694
"18196","Grenada","GRD","NY.GDP.PCAP.KD.ZG",2014,5.240613
"18197","Grenada","GRD","NY.GDP.MKTP.PP.CD",2014,1321385460
"18198","Grenada","GRD","FP.CPI.TOTL.ZG",2014,-0.9467573
"18199","Grenada","GRD","IT.NET.USER.P2",2014,37.38
"18200","Grenada","GRD","IT.CEL.SETS.P2",2014,126.5251
"18201","Grenada","GRD","SP.DYN.IMRT.IN",2014,11.1
"18202","Grenada","GRD","SH.DTH.MORT",2014,25
"18203","Grenada","GRD","EN.POP.DNST",2014,312.7912
"18204","Grenada","GRD","SP.POP.TOTL",2014,106349
"18205","Grenada","GRD","SG.GEN.PARL.ZS",2014,33.3
"18206","Grenada","GRD","IC.LGL.CRED.XQ",2014,6
"18207","Guam","GUM","IT.NET.USER.P2",2014,69.27
"18208","Guam","GUM","EN.POP.DNST",2014,310.2648
"18209","Guam","GUM","SP.POP.TOTL",2014,167543
"18210","Guatemala","GTM","SN.ITK.DFCT",2014,92
"18211","Guatemala","GTM","NY.GDP.PCAP.CD",2014,3673.136
"18212","Guatemala","GTM","NY.GDP.PCAP.KD.ZG",2014,2.136195
"18213","Guatemala","GTM","NY.GDP.MKTP.PP.CD",2014,1.19384e+11
"18214","Guatemala","GTM","FP.CPI.TOTL.ZG",2014,3.418362
